ITERATION,STRATEGY_1_COST,STRATEGY_1_EFF,STRATEGY_2_COST,STRATEGY_2_EFF,STRATEGY_4_COST,STRATEGY_4_EFF,u_disutility_delta,t_max_fail,p_allo_success_de,u_disutility_off,p_hyper_D,p_die_hyper_D,p_allo_ae,p_flare,p_flare_uncon,p_flare_uncon_off,p_stop_low,p_stop_med,p_stop_hi,p_sto_ae_allo,u_flare,u_flare_ae,u_hyper
4384,18828.21877,17.1707748,21267.67081,17.1800926,16006.41845,17.14023954,0.039987668,5.965086574,0.795923327,0.045426941,0.003691977,0.228693528,0.266900941,0.234927465,0.369358965,0.452223641,0.118243221,0.245804388,0.293330804,0.020434059,0.030500428,0.001725825,0.353105574
4385,5826.845792,14.15524887,8892.940858,14.15294429,4318.453358,14.15250008,0.046133506,7.591964839,0.820174999,0.032396319,0.002016678,0.259058226,0.262164156,0.235327391,0.351457566,0.45666648,0.147063175,0.191909301,0.190652858,0.038279588,0.01575193,2.34E-06,0.348026772
4386,3247.562614,5.819760121,6427.998909,5.822063763,1954.15255,5.799333772,0.044329486,9.02063946,0.795751725,0.039968853,0.00236704,0.256273032,0.220735315,0.234206374,0.380201036,0.400156742,0.091378802,0.169623667,0.316494046,0.025534718,0.004031734,0.006068769,0.355232031
4387,6249.711893,5.174809866,9611.194832,5.189276163,4050.263737,5.142798503,0.05464899,5.72496673,0.709700727,0.047228586,0.003307439,0.289695655,0.191500457,0.257331066,0.380129942,0.443814441,0.111933125,0.171116557,0.376308412,0.027226005,0.016497368,0.002583175,0.351015791
4388,10410.35354,9.066599471,12832.54914,9.066964391,8613.914051,9.040014581,0.063084466,9.764444957,0.803954124,0.033184357,0.003380403,0.290352364,0.241138853,0.237714164,0.315478144,0.413655712,0.063376127,0.224980563,0.315932609,0.03337549,0.011032222,0.015487303,0.339629218
4389,9500.708669,14.64288878,12162.54756,14.65020032,7873.797206,14.62160112,0.046416013,10.49276034,0.770945646,0.0274867,0.004044722,0.29543204,0.218363964,0.248932379,0.371299068,0.45908133,0.051640498,0.290252199,0.293942519,0.045999743,0.009636788,2.50E-08,0.35220308
4390,2810.360748,10.69485158,5943.19811,10.7119873,1293.483454,10.66869982,0.066157888,9.219412906,0.762445033,0.040479065,0.003523107,0.255553648,0.248078732,0.230521193,0.337421564,0.421501054,0.136643,0.233796342,0.325374559,0.023197488,0.007003012,0.053690181,0.346515501
4391,10347.2147,14.14107424,14173.07743,14.15549604,8445.059249,14.0681303,0.04506739,5.107390887,0.762487651,0.058527298,0.004141546,0.284017141,0.253047802,0.238884678,0.375298484,0.466655588,0.071578016,0.288134569,0.441232269,0.017932775,0.005759245,0.00267291,0.348857967
4392,7540.507677,16.65369791,10935.87792,16.65816201,5251.207633,16.57754525,0.053500321,5.338506473,0.744400071,0.050541101,0.002359925,0.225988657,0.236730436,0.237326467,0.362175999,0.429370989,0.058197956,0.280456801,0.389670811,0.023678068,0.014302598,0.012830832,0.35014925
4393,8369.474002,12.61666456,11534.74178,12.62802046,6732.629105,12.58441547,0.045391296,7.106131577,0.765682893,0.046980133,0.002919037,0.254560193,0.237853736,0.221750456,0.327409552,0.473585726,0.074733465,0.268969097,0.41117717,0.032733506,0.001357331,3.29E-06,0.355894663
4394,24793.26004,16.7255738,29267.66949,16.74596997,21884.66694,16.69748717,0.040961006,9.607924406,0.773315786,0.04053302,0.005342272,0.261223234,0.230949592,0.245501602,0.336708601,0.420827193,0.069189062,0.12588096,0.273967663,0.050367981,0.005655317,0.057410872,0.349677405
4395,24998.07543,16.71469212,28743.53996,16.73168358,23545.09837,16.66454687,0.054485518,5.453454513,0.794562981,0.03872926,0.004368332,0.276082117,0.166278545,0.247043368,0.373351291,0.428206936,0.122347801,0.267959189,0.276459705,0.028840658,0.004384718,0.001182994,0.350434195
4396,10111.34791,9.701195983,13358.8981,9.72203557,7508.937039,9.670897276,0.046909455,10.04093709,0.634777103,0.042415842,0.001213188,0.236437887,0.224728026,0.243711149,0.33827465,0.423197681,0.065570726,0.135230686,0.155827711,0.020822096,0.007943686,8.93E-05,0.352754675
4397,26829.04358,10.26176806,29988.64078,10.27697689,24969.04307,10.25801663,0.055965989,10.69153932,0.767080905,0.047443011,0.00476481,0.298171972,0.212166588,0.232488578,0.37752016,0.442998807,0.099656386,0.102202112,0.157878535,0.035246474,0.041445237,0.014073406,0.348010082
4398,14023.67702,13.69421201,16394.01522,13.69710508,11886.53459,13.6804591,0.05706658,8.644018535,0.775333958,0.024267727,0.002563831,0.300029314,0.225042844,0.214348974,0.372675899,0.451736638,0.073807313,0.10316093,0.207296393,0.028599842,0.005366988,0.004860416,0.35019111
4399,45129.23514,13.40796019,49057.7199,13.41635555,44289.02408,13.37573464,0.057203813,7.10126357,0.807730669,0.027424326,0.002694067,0.335918285,0.251916581,0.257838724,0.354291869,0.469599528,0.080337419,0.175764251,0.449847049,0.026828377,0.012044934,0.010670932,0.34299924
4400,14739.99895,16.4241542,19002.33023,16.44455714,13204.69512,16.39486697,0.038441539,6.512751278,0.71449739,0.040487579,0.003131754,0.204737394,0.237608334,0.249921551,0.372037932,0.452005588,0.132910614,0.122089882,0.252965509,0.025767086,0.012455337,0.02459275,0.344101496
4401,5000.539279,11.87878322,9477.235603,11.90503241,3447.165711,11.81441009,0.044425606,5.812563369,0.713583138,0.050143313,0.004088733,0.213175855,0.235926803,0.217523433,0.361571954,0.43391588,0.069380937,0.240939863,0.16920597,0.028224884,0.016655177,0.00699877,0.347415054
4402,23265.9585,9.876042557,26979.80729,9.869301021,22230.14018,9.857836667,0.05213859,6.799383322,0.873759478,0.041791956,0.002234375,0.278622248,0.261090418,0.231338134,0.360134366,0.457716096,0.112449149,0.24552439,0.192167735,0.055307371,0.024431209,0.047397241,0.34991646
4403,14458.19957,17.00558176,18413.00938,17.00500937,12966.72848,16.97213527,0.046469325,5.919458733,0.863665085,0.034960403,0.001651533,0.28254841,0.23492636,0.220115685,0.344908551,0.427728189,0.067420796,0.249443284,0.320936484,0.024444026,0.021728144,0.017420894,0.347048253
4404,9696.730044,13.57940808,13191.13613,13.57560164,8485.382903,13.55669836,0.051022946,8.488900213,0.864108913,0.036447259,0.00428529,0.243444476,0.217057277,0.261709477,0.378804327,0.432647468,0.10978698,0.26381428,0.33361123,0.026043485,0.016814445,0.000553341,0.346892303
4405,8547.693884,16.51700738,11606.61515,16.53725458,6542.727152,16.48060318,0.056030167,5.247550607,0.758034541,0.051229641,0.001834084,0.317934479,0.215841259,0.250864212,0.369811717,0.47386249,0.132858159,0.262890114,0.269251924,0.048682308,0.0020016,9.79E-05,0.345402732
4406,15387.44115,15.90538663,19703.08563,15.91549925,14338.18079,15.86733097,0.05932788,9.037856931,0.785170268,0.036787728,0.002174078,0.224799222,0.217575464,0.220556089,0.370372531,0.43446991,0.123444375,0.13702124,0.372041971,0.051210273,0.013422352,0.011672454,0.346635251
4407,7917.093847,16.19617908,10918.66331,16.21575996,5691.305274,16.13153797,0.063374427,9.972432033,0.676691306,0.045375553,0.004119313,0.240106688,0.282818101,0.230214521,0.37393913,0.455966662,0.062172267,0.19273442,0.438963526,0.025193628,0.007492778,0.053169813,0.345161388
4408,13210.69985,16.48366457,16103.89368,16.48962978,11264.39692,16.4597243,0.044248031,9.945766877,0.793889758,0.039000389,0.001952665,0.292294453,0.239626573,0.204243106,0.340339616,0.48194501,0.144267361,0.240447948,0.210208236,0.04155612,0.016859785,0.01676646,0.347864085
4409,21526.53189,11.46115334,24951.12727,11.48559342,19507.59889,11.41583169,0.057860303,6.311442627,0.715765513,0.033560835,0.005217333,0.317062557,0.257747493,0.22385733,0.380863334,0.445671961,0.11809925,0.108035617,0.26197512,0.039914346,0.022552672,2.24E-06,0.351271246
4410,18107.82663,6.665999899,20565.51869,6.673944447,16774.61814,6.628068002,0.051173384,5.537681677,0.768389021,0.02911182,0.00311354,0.366427691,0.23035693,0.220034273,0.382138087,0.454771588,0.067843518,0.229692923,0.387332587,0.024377035,0.013631165,0.013452726,0.348781822
4411,7362.454294,5.567680898,9217.380262,5.569814545,5740.790709,5.553377494,0.040332849,7.565055732,0.72864193,0.033106014,0.003052253,0.281961099,0.214779733,0.238187382,0.347480376,0.429245804,0.064408356,0.187656506,0.342117836,0.026248267,0.025566769,0.271774081,0.353502876
4412,11001.89248,8.076821494,13723.185,8.083753405,8059.697405,8.037532886,0.056609593,8.729581831,0.73053054,0.031490213,0.003790222,0.283954911,0.235963247,0.24721782,0.362436503,0.432826628,0.064402494,0.11761455,0.214009557,0.022171303,0.008183555,0.018849744,0.358933447
4413,7690.327207,5.85062046,10037.66034,5.851897621,6427.727576,5.834342121,0.041704828,10.56297841,0.812102131,0.034736111,0.002941459,0.274526197,0.204734722,0.205989724,0.361317537,0.469422079,0.122062083,0.266103583,0.361596224,0.049304106,0.010621908,9.03E-05,0.349812064
4414,17592.30017,15.54846485,20773.51565,15.55726506,15170.03998,15.51534656,0.061564125,10.96564436,0.762498191,0.035935137,0.002504623,0.267353834,0.225850392,0.237737539,0.335944892,0.45822882,0.072357629,0.192246485,0.180832729,0.032755077,0.001057207,0.016416446,0.351780731
4415,13143.88463,10.44913359,16822.28182,10.46561281,11404.00863,10.41957258,0.050849599,9.061480728,0.742487135,0.039335051,0.00294443,0.278146742,0.183204994,0.218685767,0.369937543,0.424415308,0.143762596,0.228565366,0.191691387,0.048771068,0.007664931,0.043119641,0.346617314
4416,13004.09895,13.77570886,16615.51839,13.7929894,10893.60069,13.73006522,0.046803804,7.85035596,0.729540817,0.029312115,0.002902718,0.203657524,0.240210414,0.237787248,0.381917743,0.462484746,0.079540646,0.231608829,0.315092605,0.04065577,0.027389985,0.027057005,0.35176657
4417,9981.847757,13.60987439,14363.98589,13.62187567,7366.337818,13.56879332,0.058749955,7.201997601,0.78471096,0.041280944,0.00278871,0.194560099,0.230925421,0.204512577,0.368281101,0.472009305,0.060906356,0.216030536,0.168635675,0.037812497,0.012245812,0.141413966,0.344941032
4418,17292.84855,9.42965023,20515.6009,9.422447028,16227.05709,9.417709222,0.072590037,10.91863712,0.849696723,0.035464468,0.003986541,0.284047589,0.254721269,0.232835732,0.377880521,0.458678871,0.131626265,0.201903689,0.400480591,0.042793007,0.003364106,5.03E-05,0.346799163
4419,7753.705806,8.608506122,11172.60949,8.606781462,6446.778144,8.57964111,0.044873167,5.511817614,0.849806402,0.039749322,0.002777061,0.339370734,0.208706735,0.216512907,0.353274665,0.465573338,0.14931805,0.284859848,0.391841335,0.019414396,0.012443492,0.170269808,0.349030606
4420,31220.17847,13.16493632,33691.75088,13.17482473,29685.09629,13.11811507,0.061385989,9.284241563,0.730925244,0.036452319,0.003413295,0.252726789,0.189687919,0.256540568,0.364563922,0.433307674,0.070557786,0.212092789,0.261042571,0.032974803,0.006172763,0.0567544,0.356946721
4421,5019.945753,15.90383166,9125.074267,15.93010491,3814.435544,15.8704494,0.04403851,5.604511391,0.70689122,0.045017788,0.004933882,0.263730681,0.231649938,0.236087585,0.381745671,0.496296982,0.146873268,0.194214344,0.169481071,0.02316985,0.001856254,0.000893332,0.349614016
4422,31049.80122,16.28937616,32870.71486,16.29101259,28703.14124,16.27881605,0.038965971,9.984003831,0.79650658,0.031165786,0.002395262,0.233837116,0.235316467,0.214511952,0.368014364,0.465765514,0.101168917,0.148370895,0.15416222,0.056173001,0.00226238,1.01E-06,0.349913298
4423,4813.964617,6.884885682,8056.762814,6.893731718,3405.873832,6.865663998,0.043599007,10.94251093,0.76968799,0.044584892,0.005284434,0.29732359,0.219112699,0.228763608,0.356440406,0.433159696,0.122366595,0.277557637,0.26197642,0.029986468,0.017690511,0.00214646,0.349941896
4424,29987.26597,16.23350974,32517.26886,16.25240943,27616.40432,16.20211324,0.063395469,8.48732926,0.727688591,0.043802703,0.001781916,0.250503894,0.2287286,0.216740279,0.359111317,0.438303113,0.127203698,0.221017822,0.186961818,0.043750128,0.027628167,0.019540975,0.359128502
4425,2938.623337,11.63892484,7181.554614,11.63851461,1461.265606,11.62175103,0.055592699,6.450185851,0.818739587,0.042482397,0.001498815,0.17495856,0.233024326,0.269314036,0.364426554,0.420119354,0.142066927,0.101271266,0.216281345,0.011410344,0.011325025,0.000987442,0.349879028
4426,9673.484172,7.865286915,13186.11774,7.872074078,8277.210739,7.833755304,0.03814608,6.029585864,0.807396058,0.039901621,0.004876788,0.248905399,0.207866077,0.235036582,0.346428359,0.452794287,0.059255982,0.135565052,0.328305915,0.020530184,0.006097386,0.005197576,0.355600196
4427,10751.07337,15.53774961,13972.82134,15.54981867,8714.870808,15.48375448,0.054129516,7.676589489,0.751447921,0.051212166,0.001430443,0.206586955,0.277993608,0.241543247,0.375583757,0.444677151,0.098874296,0.284836602,0.405952498,0.022766502,0.00336468,0.001536481,0.349475219
4428,6226.913063,9.354622723,9747.792187,9.365705126,3813.529391,9.320313786,0.055039257,5.445762301,0.813464323,0.041800973,0.003621944,0.213795876,0.201476909,0.215795218,0.35813005,0.446689434,0.056584673,0.145310038,0.158850338,0.023060162,0.014068974,0.009603956,0.34506339
4429,2977.729978,7.31010154,5324.945863,7.317838736,1511.685785,7.290128232,0.054264407,9.213833557,0.774044535,0.074559149,0.002879763,0.260025397,0.231097594,0.221553262,0.345346535,0.438966224,0.120113481,0.187194487,0.331242909,0.028478835,0.028128506,0.000306069,0.344382265
4430,8186.577495,10.09842997,12098.96325,10.1096607,6762.911011,10.06858186,0.060640834,8.631808035,0.81834262,0.037562504,0.005492974,0.3049254,0.231254549,0.220952819,0.376796251,0.4623847,0.076249051,0.259130199,0.39070676,0.036352106,0.000537882,4.09E-05,0.35757296
4431,6496.934184,5.550805051,8746.178203,5.560236091,3926.798245,5.507430453,0.045123923,5.494070788,0.683390065,0.036995167,0.003882555,0.210159021,0.212631462,0.213643407,0.37345378,0.433970966,0.072064479,0.241488542,0.327656001,0.021664162,0.001288866,0.006017327,0.353655175
4432,27029.04914,16.23283512,30941.05591,16.23369299,25346.97239,16.22325893,0.04496426,8.509544437,0.843487964,0.027707748,0.003022696,0.270819395,0.210503836,0.226178449,0.34118153,0.431173035,0.118644653,0.219232908,0.278362618,0.020571295,0.014185283,0.011089033,0.350794679
4433,13963.71116,11.10208769,17659.42045,11.11355301,11941.32602,11.07724351,0.045365885,5.204708195,0.789594206,0.034687455,0.003487317,0.34008609,0.227321543,0.211750485,0.385876906,0.415670954,0.144152005,0.157283178,0.42982638,0.014251081,0.001270684,0.013537224,0.352049605
4434,9880.980615,12.87501723,12852.17714,12.88371729,7903.836839,12.8484368,0.03695366,5.21205258,0.792697841,0.039208266,0.003424288,0.233749197,0.252776258,0.227754081,0.361382478,0.477903612,0.147193282,0.156759359,0.186739675,0.015373981,0.008272083,0.003415211,0.344701793
4435,8800.39933,5.849147792,12147.31757,5.850489676,7999.376131,5.841510472,0.033569071,10.22327669,0.816776788,0.043377379,0.004625893,0.183237027,0.185497046,0.223670107,0.35190108,0.440705218,0.142551978,0.214410798,0.331077159,0.042784363,0.002669694,2.06E-07,0.347953294
4436,9571.394069,10.51745855,12285.37406,10.52459203,6889.525804,10.48435628,0.039604747,9.298253185,0.791632908,0.04844897,0.003428167,0.295036677,0.21536904,0.247049226,0.374470592,0.451514501,0.090299288,0.139124676,0.248841178,0.020505081,0.031398082,0.036755182,0.35221712
4437,27468.92837,16.43997674,30290.14848,16.45032328,25471.42468,16.4039348,0.05221118,10.67528851,0.734430498,0.039950819,0.003585224,0.241834523,0.277408445,0.239817808,0.350365564,0.457753461,0.051753547,0.274563457,0.437713359,0.016715835,0.002630249,0.067890103,0.348672668
4438,11601.33,5.789208172,14371.36245,5.797030555,9639.033307,5.772272586,0.038350708,7.92855748,0.778400877,0.046707077,0.002314623,0.349331893,0.247653428,0.258556433,0.343982421,0.461848026,0.089897342,0.132012524,0.184349257,0.025395018,0.009571594,0.134671919,0.353560707
4439,6229.977304,16.63849345,9991.959951,16.64839039,4021.377756,16.60068237,0.048055883,5.788310196,0.797593069,0.028643007,0.002323871,0.297360749,0.245678654,0.219633094,0.371889641,0.468755108,0.098453291,0.107837712,0.410086959,0.027842176,0.009826525,0.01434998,0.346258708
4440,5056.209009,10.97806432,8602.261054,10.99944624,3458.08001,10.92359676,0.05270722,5.652873608,0.697272473,0.03460494,0.005474065,0.321158732,0.202930205,0.234195931,0.375748911,0.456727174,0.072372309,0.16622348,0.331107968,0.027105589,0.020179722,1.55E-05,0.354382905
4441,23119.45065,10.88581197,26012.68832,10.90235249,21962.98023,10.86363897,0.039199418,7.896425635,0.717717848,0.035809647,0.004535194,0.260018793,0.195057345,0.213264999,0.3614846,0.448017104,0.098013135,0.252999587,0.161458904,0.029701781,0.002295475,0.043091245,0.347029551
4442,7997.342786,10.46598869,11352.93216,10.4724505,5701.004012,10.43052971,0.044628022,6.90407731,0.798450675,0.049068324,0.001739728,0.317840115,0.195634428,0.239904227,0.345785229,0.435582149,0.125924368,0.253929647,0.185451739,0.040124064,0.012864072,6.82E-08,0.344896962
4443,5615.266564,8.15902228,8983.617458,8.159755531,3809.636836,8.138291421,0.041521331,10.62140281,0.872229831,0.033942958,0.004088542,0.262594546,0.241723568,0.222141481,0.399397717,0.470875079,0.050508134,0.187692643,0.418005576,0.050143155,0.013169877,0.304237014,0.349701303
4444,3747.914897,7.762565688,7304.67561,7.76823954,1987.935776,7.725335495,0.058618925,8.856996302,0.824700692,0.02972564,0.005256993,0.304797827,0.167952694,0.245002203,0.365410298,0.472614484,0.083755625,0.200173027,0.426589336,0.020794469,0.014833208,1.02E-12,0.358952678
4445,8871.691132,12.95999937,11910.65364,12.97037433,6143.913661,12.93673319,0.045516296,9.777683015,0.755134984,0.026609008,0.00411276,0.234071891,0.237265703,0.234699947,0.346965897,0.44306563,0.12683081,0.168785265,0.305641728,0.032491076,0.007651728,0.047024974,0.353262924
4446,23938.38961,9.548566377,27451.84509,9.549425481,23199.75446,9.512773156,0.045436426,5.904950923,0.818009299,0.054232875,0.002909685,0.2545993,0.247978895,0.234508882,0.355422169,0.442705291,0.087528714,0.212508647,0.33357975,0.031471268,0.005354767,0.038797094,0.35233414
4447,12242.23377,14.29589978,16303.64641,14.3098728,10687.9387,14.25552538,0.055664597,9.152735962,0.797293205,0.037933279,0.00438023,0.221846122,0.240735438,0.226649475,0.34018231,0.440101713,0.074333723,0.282280116,0.443676155,0.047346525,0.01096488,0.011162472,0.347557679
4448,15581.3417,11.59783993,17478.65481,11.60013399,12900.88185,11.56923866,0.057945248,6.562406124,0.791761394,0.04014188,0.0025666,0.28922004,0.214566831,0.240091776,0.346328691,0.463999592,0.087559905,0.17050872,0.157235455,0.033925797,0.011344673,0.06597514,0.353473946
